ID,URL,URL TITLE,AUTHOR,DESCRIPTION,PUBLISH DATE,GALLERY PRESS,ARTIST
376,http://www.jettisonquarterly.com/issue.htm,Jettison Quarterly.,"Rynkiewicz, Joseph","Making Sense of our Paranoia with Deb Sokolow. Summer 2010, Vol. 2, No. 2 June 2010"," June 1, 2010",false,Deb Sokolow
377,http://www.jettisonquarterly.com/issue.htm,Jettison Quarterly,"Almufti, Omar","John Parot (Interview). Summer 2010, Vol. 2, No. 2"," June 1, 2010",true,
378,2010_TOC_GBPO_DA.html,TimeOut Chicago,"Weber, Candace","Genesis Breyer P-Orridge and Daniel Albrigo, Issue 280: July 8-14, 2010"," July 8, 2010",true,
379,http://artcritical.com/2010/06/30/dispatches-chicag/,Artcritical,"Yood, James","Keeping an Eye on the Windy City. (John Parot). June 30, 2010"," June 30, 2010",true,
380,http://www3.timeoutny.com/chicago/blog/out-and-about/2010/07/the-art-of-genesis-breyer-p-orridge-at-western-exhibitions/,TimeOut Chicago Blog,"Cantor, Dave","The art of Genesis Breyer P-Orridge at Western Exhibitions. July 2, 2010"," July 2, 2010",true,
381,http://flavorpill.com/chicago/events/2010/6/18/genesis-breyer-p-orridge-and-daniel-albrigo-putting-your-money-where-your-mouth-isandhellip-a-love-story?utm_source=chicago&utm_medium=email&utm_campaign=issue_302,Flavorpill,"Gossett, Stephen","Genesis Breyer P-Orridge and Daniel Albrigo: Putting Your Money Where Your Mouth Is‰Û_ A LOVE STORY. June 18, 2010"," June 18, 2010",true,
382,pages/JP_RN_Trib2010.html?page=2, Chicago Tribune.,"Viera, Lauren","John Parot and Rachel Niffenegger at Western Exhibitions. June 4, 2010"," June 4, 2010",false,Rachel Niffenegger
383,http://chicagoartmagazine.com/2010/05/an-interview-with-dutes-miller-and-stan-shellabarger/,Chicago Art Magazine,"Winnermark, Erik","An Interview with Dutes Miller and Stan Shellabarger. May 31, 2010"," May 31, 2010",false,Dutes Miller
384,http://chicago.timeout.com/articles/art-design/86069/spatial-city-at-the-hyde-park-art-center-art-story,Time Out Chicago.,"Weinberg, Lauren","Brutalist truth: A Hyde Park Art Center show builds on avant-garde architecture (Nicholas Frank). Issue 275 : June 3‰ÛÒ9, 2010"," June 3, 2010",false,Nicholas Frank
385,RN_chi_mag.html,Chicago Magazine,"Niffengger, Rachel",Rachel Niffeneger. May 2010," May 1, 2010",true,
386,http://www.artinamericamagazine.com/reviews/production-site/,Art in America,"Oh, Janet","Production Site (review) Deb Sokolow. May 25, 2010"," May 25, 2010",false,Deb Sokolow
387,http://www.westernexhibitions.com/press/Parot_newcity_2010.html,New City,"Smigasiewicz, Beatrice","Review: John Parot/Western Exhibitions. May 24, 2010"," May 24, 2010",true,
388,http://flavorpill.com/chicago/events/2010/5/8/john-parot-hobbies,Flavorpill,"Westin, Monica","John Parot: Hobbies, May 8, 2010"," May 8, 2010",true,
389,http://flavorpill.com/chicago/events/2010/5/8/rachel-niffenegger-as-you-pass-by-and-cast-an-eye-as-you-are-now-so-once-was-i,Flavorpill,"Westin, Monica","Rachel Niffenegger: as you pass by and cast an eye as you are now so once was i, May 8, 2010"," May 8, 2010",false,Rachel Niffenegger
390,http://art.newcity.com/2010/04/05/portrait-of-the-artist-richard-hull/, New City,"Lee, Nate","Portrait of the Artist: Richard Hull. April 5, 2010"," April 5, 2010",false,Richard Hull
391,http://chicagoartmagazine.com/2010/04/richard-hull-at-western-exhibitions/,Chicago Art Magazine,"Dluzen, Robin","Richard Hull at Western Exhibitions (review). April 4, 2010"," April 4, 2010",false,Richard Hull
392,http://www.artslant.com/chi/articles/show/15717,ArtSlant,"Seidell, Marla","Humorous Blobs (review: Richard Hull). April 17, 2010"," April 17, 2010",false,Richard Hull
393,http://www.theresidenceschicago.com/blog/?p=1424,Simply Magnificent,Molon. Dominic,"Art: Un(der)known Pleasures- Richard Hull‰Ûªs ‰Û÷Sleeping is Believing‰Ûª (1980). April 21, 2010"," April 21, 2010",false,Richard Hull
394,http://flavorpill.com/chicago/issues/289#listing_32394,Flavorpill,"Smigasiewicz, Beatrice","Richard Hull (review). March 30-April 5, 2010"," March 30, 2010",false,Richard Hull
395,http://www.huffingtonpost.com/paul-klein/its-the-good-art-time-of_b_513837.html,Huffington Post,"Klein, Paul","It's the Good Art"" Time of Year"".(Richard Hull) March 26, 2010"," March 26, 2010",false,Richard Hull
396,http://www.youtube.com/watch?v=NPi8oXgr6BM,Chicago Arts.,,"The Ooey Gooey Aesthetics of Subversive Drawer Paul Nudd. (interview). March 20, 2010"," March 20, 2010",false,Paul Nudd
397,http://gapersblock.com/ac/2010/02/05/inside-the-artists-studio-at-the-mca/,Gaper's Block.,"Lendman,John",Inside the Artist's Studio at the MCA (Deb Sokolow) February 5 2010, February 5 2010,false,Deb Sokolow
398,http://www.stlbeacon.org/content/view/14379/72/,St. Louis Beacon.,"Cooper, Ivy ","Review: 'Love & Theft' makes compelling connections (Dutes Miller), January 22, 2010"," January 22, 2010",false,Dutes Miller
399,http://www.westendword.com/NC/0/1395.html,West End World,"Beall, Dickson","Art theft (Dutes Miller) January 20, 2010"," January 20, 2010",false,Dutes Miller
400,http://www.artnet.com/magazineus/reviews/velez/chicago-build-up1-29-10.asp,Artnet,Pedro Velez,"‰ÛÏChicago Build Up.‰Ûù (Joe Hardesty). January 10, 2010"," January 10, 2010",true,
401,http://www.artslant.com/chi/articles/show/12371,ArtSlant.,"Ritchie, Abraham","Two Lions and a Bear January 4, 2010"," January 4, 2010",true,
402,http://chicago.timeout.com/articles/art-design/82230/power-of-selection-part-1-at-western-exhibitions-art-review,Time Out Chicago,"Weinberg, Lauren","The Power of Selection, part 1. Issue 257 : January 28‰ÛÒFebruary 3, 2010"," January 28, 2010",true,
403,https://www.kerberverlag.com/en/helden-von-heute.html,Heroes of Today,"Muntean, Robert and Regl, Bianca, editors","Heroes of Today (catalog). Joe Hardesty: reproduction. Kerber Artbooks, publisher","Novemeber 1, 2009",true,
404,http://beautifuldecay.com/2010/01/15/john-parot/,Beautiful Decay,"Christian, Ryan","John Parot. January 15, 2010"," January 15, 2010",true,
405,http://chicago.timeout.com/articles/art-design/81770/suitable-video-at-western-exhibitions-art-story,Time Out Chicago,,"Pet flicks: Scott Wolniak selects some ‰ÛÏSuitable Video‰Ûù for Western Exhibitions. by Lauren Weinberg. Issue 254 : January 7‰ÛÒ13, 2010"," January 7, 2010",true,
406,http://www.artinfo.com/news/photos/1975/18922/,Art + Auction,"Wolff, Rachel","Changing of the Garde (reproduction, John Parot) January 1, 2010"," January 1, 2010",true,
407,http://chicagoartreview.wordpress.com/2010/01/01/top-five-shows-of-the-year-that-i-went-to/,Chicago Art Review,,"‰ÛÏTop Five Shows of the Year That I Went To‰Ûù (Dutes Miller) by Steve Kush Ruiz. January 1, 2010"," January 1, 2010",false,Dutes Miller
408,http://artwrit.com/VOL1/04.html,ARTWRIT,"Julious, Britt","BRITT JULIOUS REVIEWS NICHOLAS FRANK Vol. 1, December 2009"," December 1, 2009",false,Nicholas Frank
409,http://www.chicagoreader.com/chicago/western-exhibitions/Content?oid=1293009,Chicago Reader,,"‰ÛÏCritic‰Ûªs Choice: Western Exhibitions‰Ûù. (The Power of Selection, Pt. 1; Suitable Video). By Bert Stabler. December 31, 2009"," December 31, 2009",true,
410,http://joannemattera.blogspot.com/2009/12/fair-and-fair-alike-miami-2009-wrap-up.html,Joanne Mattera Art Blog,,"Fair and Fair Alike: Miami 2009. The Wrap-up Awards!. (Geoffrey Todd Smith). December 30, 2009"," December 30, 2009",true,
411,http://art.newcity.com/2009/12/28/newcitys-top-5-lists-of-2009-art-museums/,New City,"Foumberg, Jason","‰ÛÏNewcity‰Ûªs Top 5 of Everything 2009: Art & Museums‰Ûù (Fresh Hot Press) December 28, 2009"," December 28, 2009",true,
412,http://art.newcity.com/2009/11/23/review-nicholas-frankwestern-exhibitions/,New City,,"Review: Nicholas Frank/Western Exhibitions by Dann Gunn, November 23, 2009"," November 23, 2009",false,Nicholas Frank
413,http://chicagoartmagazine.com/2009/12/reality-whatever-that-is-at-western-exibitions/,Chicago Art Magazine,,"Reality, Whatever That Is at Western Exibitions (Nicholas Frank) by Anna Rathman, December 06, 2009"," December 06, 2009",false,Nicholas Frank
414,http://www.orangealert.net/Lebofsky,What to Wear During an Orange Alert,"Behrends, Jason","Artist of the Week: Eric Lebofsky December 15, 2009"," December 15, 2009",true,
415,http://chicagoartreview.wordpress.com/2009/10/21/eric-lebofsky-western-exhibitions/,Chicago Art Review,"Ruiz, Steve Kush","Eric Lebofsky @ Western Exhibitions October 21, 2009"," October 21, 2009",true,
416,http://chicagoist.com/2009/10/30/an_interview_with_carl_baratta.php,Chicagoist,"Apple, Lauri","An Interview With Carl Baratta. October 30, 2009"," October 30, 2009",true,
417,http://chicagoist.com/2009/10/23/an_interview_with_eric_lebofsky.php,Chicagoist,"Apple, Lauri","An Interview With Eric Lebofsky. October 23, 2009"," October 23, 2009",true,
418,http://badgerherald.com/artsetc/2009/10/25/genres_collide_with_.php,The Badger Herald,"Witman, Sarah","Genres collide with help of change, time, concept (Stan Shellaberger). Sunday, October 25, 2009"," October 25, 2009",true,
419,http://www.book-by-its-cover.com/events/the-ny-art-book-fair-2009,Book by It's Cover.,,"New York Art Book Fair (Miller & Shellabarger reproduction). October 5, 2009"," October 5, 2009",false,Miller & Shellabarger
420,http://fnewsmagazine.com/wp/2009/10/monstrous-not-monsters/,fNews,"Edwards, Natalie","MONSTROUS not MONSTERS, SAIC painting teacher Carl Barratta talks finding inspiration everywhere at once. October 1, 2009"," October 1, 2009",true,
421,http://art.newcity.com/2009/09/28/review-dan-attoewestern-exhibitions/,New City,"Winnermark, Eric","Dan Attoe / Western Exhibitions, September 28, 2009"," September 28, 2009",false,Dan Attoe
422,http://chicagoartmap.com/2009/09/sunday-at-the-chicago-cultural-center-stan-shellabarger-and-dutes-miller%E2%80%99s-untitled-performance-pink-tube%C2%A0/,Chicago Art Map,"Holmes, Gretchen. ""Stan Shellabarger and Dutes Miller‰Ûªs Untitled Performance (Pink Tube)"". September 26, 2009"," September 26, 2009"," September 26, 2009",true,
423,http://chicagoartreview.wordpress.com/2009/09/25/paul-nudd-western-exhibitions/,Chicago Art Review,"Ruiz, Steve Kush","Paul Nudd @ Western Exhibitions, September 2009"," September 1, 2009",false,Paul Nudd
424,http://badatsports.com/2009/short-takes-on-the-new-fall-shows-west-loop-edition/,Bad at Sports,"Ise, Claudine","Short Takes on the New Fall Shows: West Loop Edition, Sept 2009 (Paul Nudd and Dan Attoe) September 2009"," September 1, 2009",false,Dan Attoe
425,http://www.huffingtonpost.com/paul-klein/the-opening-of-the-fall-a_b_282860.html,Huffington Post,"Klein, Paul",The Opening of the Fall Art Season; Chicago Art is Kicking (Paul Nudd) September 2009," September 1, 2009",false,Paul Nudd
426,http://www.miaminewtimes.com/2009-09-17/culture/run-don-t-walk-lyle-o-reitzel-and-gallery-diet-at-wynwood-s-second-saturday-art-walk/,Miami New Times,Carlos Suarez De Jesus,"Run, Don't Walk (Miller & Shellabarger)"," September 17, 2009",false,Miller & Shellabarger
427,dutes_af09.html,Artforum.com.,"Grabner, Michelle","Dutes Miller (review). July 22, 2009"," July 22, 2009",false,Dutes Miller
428,dutes_pvz_TOC09.html,Time Out Chicago,"Weber, Candice","Dutes Miller and 'they will not ruin us... . July 2-8, 2009"," July 2, 2009",false,Dutes Miller
429,http://art.newcity.com/2009/06/22/portrait-of-the-artist-dutes-miller/,New City,"Foumberg, Jason","Portrait of the Artist: Dutes Miller. June 22, 2009"," June 22, 2009",false,Dutes Miller
430,dutes_pvz_trib09.html,Chicago Tribune,"Viera, Lauren","Two from Western Exhibitions (Dutes Miller and Philip von Zweck). June 19, 2009"," June 19, 2009",false,Dutes Miller
431,http://chicagoartreview.wordpress.com/2009/06/13/dutes-miller-western-exhibitions/,Chicago Art Review.,"Ruiz, Steve Kush","Dutes Miller @ Western Exhibitions, June 13, 2009"," June 13, 2009",false,Dutes Miller
432,http://lechicagoartblog.wordpress.com/2009/06/14/western-exhibitions-june-12-august-1-dutes-miller-the-ecstasyist/,LeChicago Art Blog,"Pareve, L.O.","Dutes Miller, The Ecstasyist, June 14, 2009"," June 14, 2009",false,Dutes Miller
433,http://www.chicagoartistsresource.org/visual-arts/node/20983,Chicago Artist Resource,,"Artist Story: Carl Baratta, How I learned to quit whining about the economy and embrace BBQing"," May 1, 2009",true,
545,,Chicago Tribune Magazine,,"‰ÛÏArt in Chicago: On View‰Ûù. April 19 (Geoffrey Todd Smith) April 19, 2009"," April 19, 2009",true,
434,http://art.newcity.com/2009/04/13/review-geoffrey-todd-smithwestern-exhibitions/,NewCity,"Edwards, Natalie","‰ÛÏGeoffrey Todd Smith‰Ûù (review). April 13, 2009"," April 13, 2009",true,
435,http://paigewest.typepad.com/art_addict/2009/04/three-very-different-artists.html,Art Addict,"West, Paige","‰ÛÏThree Very Different Artists‰Ûù April 10 (Geoffrey Todd Smith) April 10, 2009"," April 10, 2009",true,
436,http://chicagoartreview.wordpress.com/2009/04/05/geoffrey-todd-smith-western-exhibitions/,Chicago Art Review,"Ruiz, Steve Kush","‰ÛÏGeoffrey Todd Smith @ Western Exhibitions‰Ûù, April 5, 2009"," April 5, 2009",true,
437,http://flavorpill.com/chicago/events/2009/4/3/geoffrey-todd-smith,Flavorpill,"Lund, Karsten","‰ÛÏGeoffrey Todd Smith‰Ûù (review). April 3, 2009"," April 3, 2009",true,
438,http://chicagoist.com/2009/04/03/an_interview_with_geoffrey_todd_smi.php,Chicagoist,"Apple, Lauri","‰ÛÏAn Interview with Geoffrey Todd Smith‰Ûù April 3, 2009"," April 3, 2009",true,
439,http://www.huffingtonpost.com/paul-klein/with-artchicago-a-few-wee_b_182589.html,Huffington Post,"Klein, Paul","‰ÛÏ‰Û_Art in the Galleries is Improving‰Ûù (Geoffrey Todd Smith) April 3, 2009"," April 3, 2009",true,
440,http://www.fecalface.com/SF/index.php?option=com_content&task=view&id=1501&Itemid=90,FecalFace,"Christian, Ryan","‰ÛÏGeoffrey Todd Smith in Chicago‰Ûù April 8, 2009"," April 8, 2009",true,
441,ms_fiberarts.html,Fiber Arts,Dr. Jessica Hemmings,Seamless: Dutes Miller and Stan Shellabarger April/May 2009 pp. 28-29," April 1, 2009",false,Dutes Miller
442,http://www.fecalface.com/SF/index.php?option=com_content&task=view&id=1433,Fecal Face,"Christian, Ryan",Interview with Paul Nudd," April 1, 2009",false,Paul Nudd
443,http://art.newcity.com/,New City,"Keesling, Jamie","Review: ""of or relating to the skies or visibile heavens"" January 19, 2009"," January 19, 2009",true,
444,http://onthemake.org/2009/01/16/western-winds-and-economic-trends/,On the Make,"Ridlen, Tim","Western Winds and Economic Trends January 16, 2009"," January 16, 2009",true,
445,http://www.artletter.com/html/artletter_1_9_09.html,Art Letter,"Klein, Paul","1/9/09 (preview of ""of or relating to the skies or visibile heavens""). January 9, 2009"," January 9, 2009",true,
446,stan_chimag09.html,Chicago Magazine,"Walker, Cassie",Plot Line. This year's artist to watch mines his life for his work.(Stan Shellabarger) January 2009," January 1, 2009",false,Stan Shellabarger
447,http://www.flashartonline.com/interno.php?pagina=whispers_det&id_art=251&det=ok&title=PARTYING-LIKE-IT%E2%80%99S-1999,Flash Art online,,PARTYING LIKE IT‰ÛªS 1999 (Miller & Shellabarger). by Maureen Sullivan," December 8, 2008",false,Miller & Shellabarger
448,http://www.artdish.com/feature.aspx?ID=100,Art Dish,"Richlovsky, Jane",MEET ME IN MIAMI (Miller & Shellabarger) December 2008," December 1, 2008",false,Miller & Shellabarger
449,wagner_aia.html,Art in America.,"Sexton, Elaine",Mark Wagner (review) Decmber 2008," Decmber 1, 2008",true,
546,,Phonebook,"Foumberg, Jason",Drawing out a Chicago Landscape. (John Parot) Vol. 2: 2008-2009 Green Lantern Press and threewalls," December 1, 2008",true,
450,http://www.theartnewspaper.com/fairs/show.asp?edition=abmb&annum=2008,The Art Newspaper,,"(click on Issue 2 and download the PDF, page 10). ‰ÛÏFair feels chill winds of change‰Ûù (Miller & Shellabarger). by Javier Pres and Helen Soilas, December 4, 2008"," December 4, 2008",false,Miller & Shellabarger
451,http://www.artinfo.com/news/story/29675/floating-walls-and-bargain-hunters-at-nada/,Artinfo,,"(be sure to click on the Photo Gallery). ‰ÛÏFloating Walls and Bargain Hunters at NADA.‰Ûù (Miller & Shellabarger) by Sarah Douglas, December 3 2008", December 3 2008,false,Miller & Shellabarger
452,http://themoment.blogs.nytimes.com/2008/12/04/art-basel-miami-beach-in-search-of-middle-america/,New York Times,,"The Moment Blog. ""In Search of Middle America at Art Basel Miami."" (Miller & Shellabarger) by Maura Egan"," December 3, 2008",false,Miller & Shellabarger
453,http://art.newcity.com/2008/12/09/eye-exam-chicago-in-miami/,New City Chicago,"Eler, Alicia","Eye Exam: Chicago in Miami.(Miller & Shellabarger) December 9, 2008"," December 9, 2008",false,Miller & Shellabarger
454,http://artforum.com/diary/id=21562,Artforum.com Diary,"Velasco, David","(click on ""more images"") ‰ÛÏFair Enough.‰Ûù (Miller & Shellabarger) December 5, 2008"," December 5, 2008",false,Miller & Shellabarger
455,http://www.nyartbeat.com/nyablog/2008/12/miami-basel-2008-nada-art-fair/,New York Art Beat.,"Glinkowska, Aneta","Miami Basel: 2008 Nada Art Fair (Miller & Shellabarger) December 5, 2008"," December 5, 2008",false,Miller & Shellabarger
456,http://www.bigredandshiny.com/cgi-bin/retrieve.pl?section=out-of-town&issue=issue96&article=A_BAD_YEAR_1493121,Big Red & Shiny.,"Cole, Hannah","‰ÛÏA bad year for sales, but silver is in the lining‰Ûù.(Miller & Shellabarger) December 14, 2008"," December 14, 2008",false,Miller & Shellabarger
457,http://www.fecalface.com/SF/index.php?option=com_content&task=view&id=1339&Itemid=99999999%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D%0D,FecalFace.com,,Carl Baratta interviewed by Ryan Christian. November 2008," November 1, 2008",true,
547,,Chicago Sun-Times,,"Baratta makes the abstract a reality in paintings.(Carl Baratta) November 7, 2008"," November 7, 2008",true,
458,http://art.newcity.com/2008/10/13/eye-exam-carl-barattawestern-exhibitions/, New City,,"Eye Exam: The Batle of Evermore (Carl Baratta). by Jason Foumberg, October 16, 2008"," October 16, 2008",true,
459,http://www.chicagoreader.com/features/stories/art/081016/,Chicago Reader,"Stabler, Bert","Critic's Choice: Carl Baratta, October 16, 2008"," October 16, 2008",true,
460,http://60inchesoncenter.blogspot.com/,Sixty Inches on Center Review, Just Another Art Girl,"(Stan Shellabarger) September 24, 2008"," September 24, 2008",false,Stan Shellabarger
461,"http://www.chicagotribune.com/features/arts/chi-galleries-review-1003oct03,0,4047346.story",Chicago Tribune," Artner, Alan","Review (Stan Shellabarger) October 3, 2008"," October 3, 2008",false,Stan Shellabarger
462,http://art.newcity.com/2008/09/22/review-stan-shellabargerwestern-exhibitions/,New City,"Foumberg, Jason","Review (Stan Shellabarger) September 25, 2008"," September 25, 2008",false,Stan Shellabarger
463,http://www.artslant.com/chi/articles/show/2114,Artslant,"Nichols, Thea Liberty","These Boots Were Made for Walking. (Stan Shellabarger) September 8, 2008",8-Sep-08,false,Stan Shellabarger
464,http://www.artletter.com/html/artletter_09_05_08.html,Art Letter,"Klein, Paul","(9/05/08), (Stan Shellabarger) September 5, 2008",5-Sep-08,false,Stan Shellabarger
465,http://flavorpill.com/chicago/events/2008/9/5/stan-shellabargerandnbsp,Flavorpill,"Lund, Karsten","Stan Shellabarger: Walking Books, September 3, 2008"," September 3, 2008",false,Stan Shellabarger
466,http://www.timeout.com/chicago/articles/art-design/43751/several-landscapes,Time Out Chicago.,"Weinberg, Lauren","Several Landscapes (review) July 31-August 6, 2008",31-Jul-08,true,
467,http://westernexhibitions.com/press/summer08_nc.html,New City,"Foumberg, Jason ","Summer Camp July 10, 2008"," July 10, 2008",true,
468,http://westernexhibitions.com/press/summer08_cs.html, Centerstage Chicago,"Eler, Alicia",Better as a Group July 1 2008, July 1 2008,true,
469,http://westernexhibitions.com/press/summer08_fp.html, Flavorpill,"Adams, Rachel",July 7 2008, July 7 2008,true,
470,http://westernexhibitions.com/press/parot_hm.html,H & M Magazine,,"Exotic Art (John Parot) by Bill Evans Summer 2008 p. 78-79 June 1, 2008"," June 1, 2008",true,
471,http://westernexhibitions.com/press/ds_aa.html,Art & Auction,,"Mr. & Mr. Smith.(Miller & Shellabarger) July 2008, p. 15 July 1, 2008"," July 1, 2008",false,Miller & Shellabarger
472,http://www.artnet.com/magazineus/reviews/robinson/robinson6-5-08.asp,Artnet,"Robinson, Walter","Baselmania (Miller & Shellabarger) June 5, 2008"," June 5, 2008",false,Miller & Shellabarger
473,http://westernexhibitions.com/press/nudd_reader08.html,Chicago Reader,"Berlatsky, Noah","Dirty (review) (Paul Nudd) May 8, 2008"," May 8, 2008",false,Paul Nudd
474,http://wearduringorangealert.blogspot.com/2008/05/artist-of-week_14.html,Orange Alert,,"Artist of the week, interview with Geoffrey Todd Smith, May 14, 2008"," May 14, 2008",true,
475,http://www.newcitychicago.com/chicago/7698.html,New City.,"Foumberg, Jason","Art Fair Hangover April 29, 2008"," April 29, 2008",true,
476,http://fnewsmagazine.com/wp/?p=319,fNews,"Hartwell, Ellen","Delicate Cash May 1, 2008"," May 1, 2008",true,
477,wagner_nc08.html,New City,"Furnari, Rachel","Mark Wagner, Creative Accounting (review) April 17, 2008"," April 17, 2008",true,
478,http://www.timeout.com/chicago/articles/art-design/28718/mark-wagner,Time Out Chicago,"Eler, Alicia","Mark Wagner, Creative Accounting (review) April 24-30, 2008",24-Apr-08,true,
479,http://flavorpill.com/chicago/events/2008/4/5/mark-wagner-creative-accounting,Flavorpill,"Nash, Courntey","Mark Wagner, Creative Accounting April 5, 2008"," April 5, 2008",true,
480,http://www.artlies.org/article.php?id=1588&issue=57&s=0,Artlies,"Bovee, Katherine","TBA: Time Based Art (Stan Shellabarger) Issue No. 58 Summer 2008 June 1, 2008"," June 1, 2008",false,Stan Shellabarger
481,lebfosky_NC08.html,New City.,"Gunn, Dann","Portrait of the Artist: Eric Lebofsky February 28, 2008"," February 28, 2008",true,
482,mill_shell_TOC08.html,Time Out Chicago,"Grabner, Michelle","Soft Life (review / Miller & Shellabarger) February 28-March 5, 2008",28-Feb-08,false,Miller & Shellabarger
483,mill_shell_NC08.html,New City.,"Gunn, Dann","Soft Life (review / Miller & Shellabarger) February 14, 2008"," February 14, 2008",false,Miller & Shellabarger
484,dcmn_artforum.html,Artforum.com,"Elms, Anthony",Dead Center / Marginal Notes: Dan Devine / Eugenio Dittborn (review) February 2008," February 1, 2008",true,
485,http://www.fecalface.com/SF/index.php?option=com_content&task=view&id=996,Fecal Face,,"Geoffrey Todd Smith interviewed by Ryan Christian, February 2008"," February 1, 2008",true,
486,http://www.westernexhibitions.com/stone/3_press/2008_artforum.html,Artforum,"Yood, James ","Ben Stone (review), January 2008"," January 1, 2008",false,Ben Stone
488,http://flavorpill.com/chicago/events/2008/1/12/aaron-van-dyke,Flavorpill.,"Courson, Patricia ","Aaron Van Dyke January 12, 2008"," January 12, 2008",true,
489,http://www.westernexhibitions.com/current/parot2007/timeout.html,Time Out Chicago,"Stabler, Bert ","John Parot (review), December 6-12, 2007"," December 6, 2007",true,
490,http://flavorpill.com/chicago/events/2007/11/17/john-parot-biological-exhuberance,Flavorpill Chicago,"Courson, Patricia ","John Parot, December 4-10, 2007"," December 4, 2007",true,
491,http://www.westernexhibitions.com/current/parot2007/newcity.html,New City Chicago,"Tupko, Michelle ","‰ÛÏJohn Parot (review)‰Ûù November 29, 2007"," November 29, 2007",true,
492,http://www.westernexhibitions.com/current/parot2007/ur.html,UR Chicago,"Iannacci, Elio ","‰ÛÏWelcome to the Jungle (John Parot)‰Ûù November 8‰ÛÒDecember 5, 2007"," November 8, 2007",true,
493,http://thinkpinkradio.com/2007/11/20/biological-exuberance-john-parot-at-wx/,Think Pink Radio,"Polera, Justin ",‰ÛÏBiological Exuberance ‰ÛÒ John Parot‰Ûù November 2007," November 1, 2007",true,
494,http://www.centerstagechicago.com/art/articles/queer-art.html,Centerstage Chicago,"Eler, Alicia ",‰ÛÏNow That‰Ûªs Rather Queer (John Parot)‰Ûù November 2007," November 1, 2007",true,
495,http://www.westernexhibitions.com/baker/artforum_9_07.html,Artforum.com,"Grabner, Michelle ",‰ÛÏJimmy and Jill Baker (review)‰Ûù October 2007," October 1, 2007",true,
496,http://www.westernexhibitions.com/baker/reader_9_07.html,Chicago Reader,"Stabler, Bert ","‰ÛÏCritic‰Ûªs Choice: Jimmy and Jill Baker‰Ûù September 21, 2007"," September 21, 2007",true,
497,http://www.newcitychicago.com/chicago/6970.html,New City,"Foumberg, Jason ","‰ÛÏSeeing in the Dark: Jimmy and Jill Baker‰Ûù September 27, 2007"," September 27, 2007",true,
498,http://www.artforum.com/diary/id=15837,Artforum.com," Wilson, Michael ","An Affair to Remember September 21, 2007"," September 21, 2007",true,
499,http://www.urbanhonking.com/pica/archives/2007/09/stan_shellabarg.html,Urban Honking,Ariana,"Stan Shellabarger  September 17, 2007"," September 17, 2007",false,Stan Shellabarger
500,http://www.wweek.com/wwire/?p=9332,Willamette Week,"Speer, Richard ","AFFAIR AT THE JUPITER: Same Time Next Year September 18, 2007"," September 18, 2007",true,
501,http://www.portlandart.net/archives/2007/09/jupiter_affair.html,Portlandart.net,"Henderson, Sarah ","Jupiter Affair '07 - serene and surreal, to 80s music September 18, 2007"," September 18, 2007",true,
502,http://thejeremyshow2004.blogspot.com/2007/07/jeremy-show-interview-geoffrey-todd.html,The Jeremy Show,Jeremy,"Interview with Geoffrey Todd Smith July 02, 2007"," July 02, 2007",true,
503,http://www.newamericanpaintings.com/preview.htm,New American Painting,,"Issue 71, featuring Eric Lebofsky (cover) and Paul Nudd"," August 1, 2007",false,Paul Nudd
504,http://chi.flavorpill.net/112268,Flavorpill,"Mast, Audrey",Stacza Lipinski and Paul Nudd.," June 26, 2007",false,Paul Nudd
505,http://www.timeout.com/chicago/Details.do?page=1&xyurl=xyl://TOCWebArticles1/116/art_design/miller_shellabarger.xml,Time Out Chicago,"Eler, Alicia","Miller, Shellabarger (review)"," July 10, 2009",true,
506,"http://www.suntimes.com/entertainment/galleries/378916,WKP-News-glan11.article",Chicago Sun-Times,"Hawkins, Margaret",Review of Miller and Shellabarger," July 10, 2009",true,
507,http://events.newcitychicago.com/calendar/event.asp?whatID=88605,New City,"Foumberg, Jason",Dutes Miller and Stan Shellabarger (review)," June 22, 2009",false,Dutes Miller
508,http://chi.flavorpill.net/106733,Flavorpill,"Eler, Alicia",Dutes Miller and Stan Shellabarger.," May 9, 2007",false,Dutes Miller
509,http://easterthreesome.wordpress.com/2007/05/16/review-vincent-como-at-western-exhibitions/,"Bitch, This Art Ain't Gonna Sell Itself Hotdog in a Slipknot.",,Review: Vincent Como.," June 8, 2007",true,
548,,Beautiful Decay,"LeBlanc, Marc",Death by Design (review).," June 8, 2007",true,
510,http://www.newcitychicago.com/chicago/6357.html,NewCity.,"Foumberg, Jason","Portrait of a Gallerist. Chicago, IL"," June 9, 2007",true,
511,http://www.chicagomag.com/Chicago-Magazine/April-2007/After-Pashke/,Chicago Magazine.,"Topor, Joanna",After Paschke (Geoffrey Todd Smith)," April 1, 2007",true,
512,http://www.timeout.com/chicago/Details.do?page=1&xyurl=xyl://TOCWebArticles2/103/art_design/no_coast_no_sea.xml,Time Out Chicago,"Wenzel, Erik",Carl Baratta & Iva Gueorguieva (review)," February 27, 2007",true,
